URL,Title,Category,Date,Story,source,Source,Type
https://www.bharian.com.my/berita/kes/2025/05/1398134/cubaan-seludup-12-guni-syabu-bernilai-rm10-juta-melalui-laut-gagal,Cubaan seludup 12 guni syabu bernilai RM10 juta melalui laut gagal,,"Oleh Alias Abd Rani - Mei 20, 2025 @ 1:26pm","BATU PAHAT: Agensi Penguatkuasaan Maritim Malaysia (Maritim Malaysia) melumpuhkan cubaan dua lelaki menyeludup keluar 300 kilogram (kg) syabu bernilai RM10 juta menggunakan jalan laut, Jumaat lalu.
Kedua-dua lelaki dipercayai warga tempatan menggunakan bot gentian kaca dengan membawa 12 guni dadah untuk diseludup sebelum kegiatan mereka dihidu pihak berkuasa pada kedudukan 0.8 batu nautika dari perairan Sungai Ayam, di sini, jam 1 pagi.
Timbalan Pengarah Operasi Maritim Johor, Kapten Kama Azri Kamil, berkata sebelum itu pihaknya menerima maklumat hasil risikan berkenaan pergerakan sebuah bot asing dalam keadaan mencurigakan di perairan terbabit.
Katanya, susulan itu sebuah bot digerakkan ke lokasi bagi tujuan pemantauan dan juga pengesanan terhadap bot dinaiki suspek.
ADVERTISEMENT
""Sebaik menyedari kehadiran bot kami, kedua-dua suspek memecut ke kawasan cetek dan meninggalkan bot sebelum melarikan diri ke dalam hutan paya bakau berhampiran.
""Hasil pemeriksaan dalam bot terbabit, kita menemui 12 guni mengandungi plastik berisi serbuk kristal dengan anggaran berat bagi setiap guni adalah 25kg.
""Kesemua dadah dan bot dirampas kemudian dibawa ke pangkalan APMM untuk tindakan lanjut,"" katanya pada sidang media di Maritim Zon Batu Pahat di sini, hari ini.
Kama Azri berkata, pihaknya percaya dadah ini cuba diseludup keluar untuk dihantar kepada sindiket sebelum dipasarkan di negara lain.
Katanya, berdasarkan laporan awal, sindiket terbabit menjadikan negara ini sebagai tempat pemprosesan dadah itu yang kemudiannya dihantar ke luar.
""Sekiranya dadah ini berjaya diseludup keluar, ia boleh digunakan hampir sejuta penagih. Ini adalah kejayaan terbesar Maritim Johor dalam tempoh lima tahun.
""Dadah itu akan dihantar ke Jabatan Kimia untuk dianalisa dan kes disiasat mengikut Seksyen 39B Akta Dadah Berbahaya 1952,"" katanya.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398127/airaz-diperintah-bayar-ganti-rugi-rm17-juta-kepada-siti-khadijah-apparel,Airaz diperintah bayar ganti rugi RM1.7 juta kepada Siti Khadijah Apparel,,"Oleh Ahmad Johari Mohd Ali - Mei 20, 2025 @ 1:11pm","KUALA LUMPUR: Syarikat Airaz Technologies Sdn Bhd (Airaz) diperintahkan membayar ganti rugi keseluruhan berjumlah RM1.7 juta kepada Siti Khadijah Apparel Sdn Bhd, selepas didapati meniru dan melanggar reka bentuk berdaftar Telekung Harmoni milik syarikat itu.
Perintah berkenaan dikeluarkan Hakim Mahkamah Tinggi, Adlin Abdul Majid pada prosiding taksiran ganti rugi secara dalam talian (dalam kamar) pada 6 Mac lalu.
Ia susulan Mahkamah Tinggi pada 8 Februari tahun lalu, membenarkan tuntutan saman balas Siti Khadijah selepas mendapati Telekung Suqainah Lite milik Airaz, meniru dan melanggar reka bentuk perindustrian Telekung 'Harmoni' milik Padzilah Enda (Pengarah Siti Khadijah).
Peguam Ahmad Hafiz Zubir yang mewakili Siti Khadijah dan Padzilah ketika dihubungi media hari ini, berkata mahkamah memerintahkan Airaz membayar RM1,216,015.20 bagi akaun keuntungan hasil penjualan produk telekung jenama Suqainah Lite dan Suqainah Luxe, yang telah melanggar reka bentuk Telekung Harmoni.
Katanya, dalam penghakiman penuh pada Februari tahun lalu, mahkamah menolak tuntutan asal Airaz yang cuba membatalkan reka bentuk Telekung Harmoni, sebaliknya membenarkan tuntutan balas Siti Khadijah setelah didapati terdapat persamaan ketara pada bahagian kepala dan dagu reka bentuk Suqainah Lite dengan telekung plaintif.
""Selain itu, mahkamah turut mengarahkan Airaz Technologies membayar gantirugi pampasan dan teladan sebanyak RM500,000, dan kos prosiding berjumlah RM5,000 kepada Siti Khadijah Apparel,"" katanya.
Hakim Azlan Sulaiman dalam keputusannya tahun lalu berkata, selepas membuat penelitian ke atas sampel Suqainah Lite dan membandingkannya secara visual dengan reka bentuk 'Harmoni', beliau mendapati ciri-ciri penting 'Harmoni' turut ada pada Suqainah.
Azlan berkata, mahkamah mendapatitelekung reka bentuk 'Harmoni' sudah dijual dan boleh didapati di pasaran sebelum plaintif menjual Suqainah.
Mahkamah turut menolak saman utama, iaitu permohonan Airaz untuk membatalkan pendaftaran reka bentuk perindustrian telekung 'Harmoni' yang difailkan pada 2 Jun 2022.
Menurut Azlan, Airaz gagal mengemukakan butiran mencukupi berhubung reka bentuk industri telekung Siti Khadijah yang dinyatakan plaintif bukan sesuatu yang asli atau baharu.
Katanya, plaintif juga gagal mengemukakan butiran terperinci telekung reka bentuk 'Harmoni' yang didedahkan kepada umum sebelum defendan mendaftarkan setiap reka bentuk perindustrian, yang dikatakan mempunyai kekurangan kualiti bagi menjadikannya asli atau baharu.
Melalui saman balas difailkan pada 14 Disember 2022 pula, Siti Khadijah mendakwa terdapat persamaan ketara melalui reka bentuk, corak di bahagian kepala dan dagu Telekung Suqainah Lite Airaz yang meniru Telekung Harmoni Siti Khadijah.
Siti Khadijah Apparel mendakwa tindakan Airaz yang menjual, mengiklan dan mengedarkan Telekung Suqainah Lite Airaz melanggar hak reka bentuk perindustriannya kerana meniru dan menciplak reka bentuk telekung miliknya.
Sehubungan itu, Siti Khadijah Apparel memohon perintah perisytiharan bahawa Airaz melanggar reka bentuk perindustrian reka bentuk telekungnya mengikut Seksyen 32 Akta Reka Bentuk Perindustrian 1996.
Siti Khadijah Apparel turut diwakili peguam Iman Danial Hakim.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398123/bekas-peguam-di-diarah-pulang-beri-keterangan-kes-saman-tipu-tanah-felda,Bekas peguam di AS diarah pulang beri keterangan kes saman tipu tanah FELDA,,"Oleh Rahmat Khairulrijal - Mei 20, 2025 @ 1:09pm","KUALA LUMPUR: Seorang bekas peguam yang kini bekerja sebagai guru prasekolah di Amerika Syarikat (AS) diarahkan Mahkamah Tinggi untuk pulang ke Malaysia bagi memberi keterangan dalam tuntutan saman dikemukakan FELDA terhadap bekas pegawai kanannya.
Pesuruhjaya Kehakiman, Eddie Yeo Soon Chye, membuat keputusan itu selepas menolak permohonan guru terbabit, Amy Loh Shook Fun untuk memberi keterangan bersumpah melalui prosiding Zoom.
Shook Fun yang turut disaman melalui kapasiti beliau sebagai rakan kongsi firma guaman Tetuan Yeap, Yong & Amy, dalam permohonannya berkata, pekerjaannya sebagai guru prasekolah di Maryland menyukarkan beliau untuk pulang ke Malaysia dan hadir di mahkamah secara fizikal.
Bagaimanapun, mahkamah memutuskan dengan membenarkan Shook Fun memberi keterangan secara jarak jauh boleh menjejaskan hak plaintif dan pihak lain kerana kes saman itu sangat rumit dan membabitkan 31 pihak, 19 firma guaman dan kira-kira 40 saksi.
Melalui alasan penghakiman bertarikh 9 Mei lalu, hakim itu berkata, keterangan Shook Fun adalah penting dalam kes itu yang membabitkan dakwaan serius berhubung konspirasi, penipuan dan bantuan tidak jujur berkaitan kehilangan hak milik FELDA terhadap 24 lot tanah utama di Jalan Semarak.
Mahkamah menyatakan bahawa kes berkenaan membabitkan isu kepentingan awam yang besar dan mesti ditangani dengan cekap, berkesan dan segera.
""Fakta bahawa beliau tinggal di AS dan bekerja tidak mengatasi keperluan yang lebih besar bagi prosiding yang terbuka dan adil dalam kes sebesar dan seserius ini.
""Ini bukan kes biasa… ia adalah kes membabitkan dakwaan konspirasi dan penipuan serius berkaitan tanah FELDA di Jalan Semarak.
""Ia mesti didengar dengan penuh ketelusan… keadilan paling baik ditegakkan apabila keseluruhan prosiding dijalankan secara fizikal dan terbuka di mahkamah,"" katanya.
FELDA dan cabang pelaburannya, FELDA Investment Corporation Sdn Bhd (FIC), telah memfailkan saman terhadap Shook Fun dan 20 individu lain termasuk bekas Pengerusi, Tan Sri Mohd Isa Abdul Samad, bekas pengarah FIC dan pemaju Synergy Promenade Sdn Bhd (SPSB) dan Synergy Promenade KLVC Sdn Bhd (SPKLVC).
Plaintif mendakwa bahawa Shook Fun dan rakan kongsinya di firma guaman telah berkomplot dengan bekas ahli lembaga dan pengurusan kanan FELDA serta FIC untuk memindahkan hak milik tanah Semarak secara tidak sah melalui beberapa perjanjian dan dokumen undang-undang yang meragukan dari tahun 2014 hingga 2017.
Dalam writ saman dan penyataan tuntutan, FELDA memohon perintah supaya Pengarah Tanah dan Galian Wilayah Persekutuan menarik balik semua instrumen pemindahan tanah FELDA Semarak kepada SPSB dan SPKLVC dalam tempoh 30 hari dari tarikh perintah.
Plaintif turut memohon deklarasi bahawa Surat Anugerah FIC, Surat Anugerah FELDA, Perjanjian Pembangunan, Surat Kuasa Wakil, Perjanjian Pajakan, empat perjanjian jual beli pajakan (SPA) dan Memorandum Persefahaman adalah tidak sah dan terbatal.
Dalam saman itu, Felda dan FIC menuntut pampasan daripada semua defendan atas pelanggaran tanggungjawab fidusiari terhadap FELDA, termasuk pampasan sebanyak RM1.062 bilion sebagai nilai komersial tanah Semarak yang boleh diperoleh daripada penjualan tanah berkenaan.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398107/pemandu-lori-nahas-trak-fru-didakwa-pindah-2-ekor-lembu-curi,Pemandu lori nahas trak FRU didakwa pindah 2 ekor lembu curi,,"Mei 20, 2025 @ 12:43pm","TELUK INTAN: Pemandu lori yang terbabit nahas mengorbankan sembilan anggota Pasukan Simpanan Persekutuan (FRU) minggu lalu, hari ini dihadapkan ke Mahkamah Majistret di sini hari ini atas pertuduhan memindahkan dua ekor lembu curi.
Tertuduh, Rudi Zulkarnain Mat Radi berusia 45 tahun itu bagaimanapun mengaku tidak bersalah selepas pertuduhan terhadapnya dibacakan jurubahasa di hadapan Majistret Naidatul Athirah Azman.
Mengikut pertuduhan, lelaki itu didakwa memindahkan harta curi iaitu seekor lembu jantan berwarna hitam baka KK Cros dan seekor lembu jantan berwarna putih baka Brahman milik seorang lelaki warga emas berusia 66 tahun daripada tempat asalnya di sebuah kebun dekat Kampung Keli Sungai, Hutan Melintang.
Dia didakwa melakukan perbuatan itu di Kampung Kebun Baru, Hutan Melintang pada pukul 6 petang, 14 April 2025. Bagi pertuduhan ini, dia didakwa melakukan kesalahan yang boleh dihukum mengikut Seksyen 414 Kanun Keseksaan, penjara sehingga tujuh tahun atau denda atau kedua-duanya jika sabit kesalahan.
Pendakwaan dikendalikan Timbalan Pendakwa Raya, Izzuddin Fakri Hamdan, manakala tertuduh diwakili peguam Mohd Hafizudin Khan Norkhan.
Mahkamah kemudian membenarkan tertuduh diikat jamin RM3,000 dengan seorang penjamin dan kes disebut semula pada 16 Jun depan.
Menerusi laporan media semalam, Rudi Zulkarnain yang dibebaskan dengan ikat jamin sebanyak RM6,000 oleh Mahkamah Majistret Teluk Intan, ditahan semula bagi membantu siasatan kes curi lembu di Hutan Melintang, April lalu.
Tertuduh pada Jumaat lalu mengaku tidak bersalah di hadapan majistret sama bagi sembilan pertuduhan memandu secara berbahaya hingga menyebabkan kematian sembilan anggota FRU di Kilometer 15, Jalan Sungai Manik pada 13 Mei 2025.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398071/penganggur-ditahan-beberapa-jam-lepas-samun-kedai-24-jam,Penganggur ditahan beberapa jam lepas samun kedai 24 jam,,"Oleh Norzamira Che Noh - Mei 20, 2025 @ 11:55am","SHAH ALAM: Seorang penganggur ditahan beberapa jam selepas menyamun sebuah kedai serbaneka 24 jam di Bandar Botanik, Klang, Sabtu lalu.
Ketua Polis Daerah Klang Selatan, Asisten Komisioner Ramli Kasa, berkata lelaki berusia 37 tahun itu ditahan kira-kira jam 8.25 malam di Taman Andalas, Klang selepas laporan dibuat pekerja kedai berkenaan pada jam 5.35 petang, hari sama.
Beliau berkata, polis menerima laporan daripada pekerja kedai berkenaan bahawa tempat kerjanya disamun seorang lelaki yang bersenjatakan pemutar skru.
Katanya, suspek menghentak meja kaunter sebelum mengugut serta memaksa mangsa menyerahkan semua wang dalam mesin daftar tunai.
""Mangsa yang ketakutan kemudian menyerahkan semua wang yang ada. Dianggarkan kerugian dialami kedai serbaneka berkenaan akibat kejadian itu adalah sekitar RM3,000.
""Hasil siasatan dan risikan membawa kepada penahanan suspek kira-kira jam 8.35 malam, hari yang sama di Taman Andalas Klang.
""Polis turut merampas peralatan, kenderaan dan pakaian yang digunakan lelaki berkenaan dalam melakukan jenayah samun,"" katanya dalam kenyataan, hari ini.
Beliau berkata, hasil semakan juga mendapati suspek mempunyai enam rekod jenayah lampau dan tiga rekod jenayah.
""Selain penglibatan dalam kes ini, soal siasat ke atas suspek berjaya menyelesaikan empat kes lain dengan modus operandi yang hampir sama di sekitar daerah Klang Selatan.
""Siasatan lanjut dijalankan mengikut Seksyen 392/397 Kanun Keseksaan yang memperuntukkan hukuman penjara 20 tahun dan sebat jika sabit kesalahan,"" katanya.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398105/polis-johor-lumpuhkan-17-sindiket-dadah-nilai-rampasan-rm75j,"Polis Johor lumpuhkan 17 sindiket dadah, nilai rampasan RM75j",,"Izz Laily Hussein - Mei 20, 2025 @ 12:42pm","JOHOR BAHRU: Jabatan Siasatan Jenayah Narkotik (JSJN) Johor berjaya melumpuhkan 17 sindiket pengedaran dadah dengan menahan 45 ahli sindiket dalam tempoh empat bulan pertama tahun ini.
Ketua Polis Johor, Datuk M Kumar, berkata dalam tempoh Januari hingga bulan lalu juga, pihaknya turut membuat rampasan dadah bernilai RM75.85 juta dengan nilai sitaan pelbagai aset berjumlah RM2.07 juta.
""Bagi tempoh Januari sehingga April lalu, JSJN turut mempamerkan prestasi cemerlang apabila membuat sebanyak 8,598 tangkapan atas pelbagai kesalahan dadah.
""Sejumlah 878.86 kilogram dan 3,643.77 liter dadah berjaya dirampas dalam beberapa siri serbuan dan operasi,"" katanya berucap pada Perhimpunan Bulanan Mei 2025 Kontinjen Johor, di sini hari ini.
Menurut Kumar, Jabatan Keselamatan Dalam Negeri dan Ketenteraman Awam (JKDNKA) Johor juga merekodkan beberapa kejayaan membanggakan melalui beberapa siri operasi dan tangkapan yang dijalankan.
Katanya, elemen JKDNKA yang terdiri daripada Pasukan Polis Marin Wilayah 2, Pasukan Simpanan Persekutuan (FRU) Unit 2 dan Pasukan Gerakan Am (PGA) Batalion 5 dan 6 berjaya menyelesaikan lapan kes e-waste dengan jumlah rampasan bernilai hampir RM274 juta.
""Pasukan ini turut berjaya menumpaskan 25 kegiatan kontraban berkaitan penyeludupan minuman keras dan rokok dengan nilai rampasan RM3.98 juta serta dua kes penyelewengan minyak bersubsidi membabitkan rampasan bernilai RM172,527,"" jelasnya.
Kumar berkata, Jabatan Siasatan Jenayah Komersial (JSJK) pula sentiasa menjalankan pemantauan rapi terhadap taktik terkini penipuan jenayah siber dengan penggunaan kecerdasan buatan (AI) untuk memanipulasi orang ramai demi mengaut keuntungan.
""Untuk rekod, bagi tempoh Januari sehingga April lalu, data kerugian akibat penipuan ini mencecah RM80 juta. Ini menunjukkan ancaman ini berada di tahap amat membimbangkan.
""Oleh itu, saya menyarankan supaya kita semua sentiasa berwaspada dan semak kesahihan maklumat sebelum berkongsi data peribadi atau membuat transaksi dalam urusan seharian. Jadilah masyarakat yang bijak dalam membuat keputusan,"" katanya.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398048/suspek-simbah-asid-pengusaha-spa-dikenal-pasti,Suspek simbah asid pengusaha spa dikenal pasti,,"Nor Amalina Alias dan Sharifah Mahsinah Abdullah - Mei 20, 2025 @ 11:23am","BACHOK: Polis sudah mengenal pasti tiga suspek, termasuk dua wanita dipercayai terbabit dalam kes simbah asid pengusaha spa di Beris Kubur Besar, di sini.
Ketua Polis Daerah Bachok, Superintendan Mohamad Ismail Jamaluddin, berkata pihaknya sudah menemui petunjuk baharu berhubung kes berkenaan.
""Hari ini kita sudah kenal pasti suspek, kita juga sudah ambil keterangan ahli keluarga mangsa dan saksi,"" katanya ketika dihubungi hari ini.
Katanya, siasatan awal mendapati pengusaha spa itu tidak mengenali suspek yang salah seorang daripada mereka, dipercayai suspek utama telah menghantar mesej melalui WhatsApp kepada mangsa sejurus sebelum kejadian.
Ismail berkata, polis percaya semua suspek masih berada di Kelantan dan usaha mengesan mereka sedang giat dijalankan, manakala motif serangan terbabit masih dalam siasatan.
Dalam kejadian Sabtu lalu, pengusaha spa, Nor Faziera Muda, 27, terpaksa menjalani pembedahan selama enam jam selepas disimbah asid oleh tiga individu berpurdah.
Suspek dikatakan menyamar sebagai pelanggan ahli perniagaan itu untuk mendapatkan khidmat urut sebelum membuat janji temu dan menempah tiga jam sesi berkenaan di spa dan salun milik mangsa di Beris Kubur Besar.
Mangsa yang membuka pintu premis dilaporkan disimbah asid diletakkan dalam termos sebelum suspek melarikan diri dalam kejadian jam 8.30 malam itu. Kejadian turut disaksikan anak perempuan mangsa berusia tujuh tahun.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1398001/pelancong-china-lemas-ketika-menyelam-di-perairan-pulau-sipadan,Pelancong China lemas ketika menyelam di perairan Pulau Sipadan,,Date Not Found,"SEMPORNA: Keterujaan seorang pelancong lelaki warga China menyertai aktiviti menyelam di perairan Pulau Sipadan, di sini, semalam, berakhir tragedi apabila lemas.
Dalam kejadian kira-kira jam 10.45 pagi itu, pelancong berusia 37 tahun dipercayai turun menyelam tanpa pengawasan dan kebenaran jurulatih sebelum dilihat dalam keadaan panik dan tenggelam.
Ketua Polis Daerah Semporna, Superintendan Mohd Sobri Zainol berkata pihaknya dimaklumkan mengenai kejadian itu pada jam 6.45 petang selepas dia disahkan meninggal dunia di Hospital Tawau.
Katanya, siasatan awal mendapati warga China itu adalah antara lapan penyelam dari pelbagai negara menyertai aktiviti menyelam di pusat peranginan berkenaan yang dikendalikan seorang jurulatih bersama empat juruselam profesional lain.
""Pelancong China itu dipercayai turun ke laut sendiri tanpa pengawasan jurulatih dan disedari oleh pemandu bot yang melihatnya dalam keadaan panik sebelum tenggelam.
""Seorang daripada juruselam kemudiannya menyelam dan berjaya menemuinya pada kedalaman kira-kira 25 meter dalam keadaan tidak sedarkan diri,"" katanya dalam satu kenyataan di sini, hari ini.
Mohd Sobri berkata pelancong warga China itu diberikan bantuan pernafasan namun hanya menunjukkan respons dengan menarik nafas panjang dan muntah sebelum kembali tidak sedarkan diri.
Katanya, dia kemudian dibawa ke Hospital Semporna untuk rawatan lanjut sebelum dirujuk ke Hospital Tawau namun disahkan meninggal sebaik tiba.
""Pelancong itu menyertai aktiviti menyelam bersama isterinya yang turut berada di atas bot semasa kejadian berlaku,"" katanya.
Mohd Sobri berkata berkata pihaknya membuka satu kertas siasatan yang diklasifikasikan sebagai laporan kematian mengejut (SDR) manakala proses bedah siasat dijadualkan jam 2 petang ini di Hospital Tawau.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397986/nenek-cucu-rentung-dalam-kebakaran-rumah,"Nenek, cucu rentung dalam kebakaran rumah",,"Juwan Riduan - Mei 20, 2025 @ 9:55am","KOTA KINABALU: Seorang wanita dan cucu perempuannya rentung selepas dipercayai terperangkap dalam kebakaran sebuah rumah di Kampung Pulau Penampang, Manggatal, di sini, awal pagi tadi.
Mayat Ruslia @ Gisis Guntamas, 80, ditemui berhampiran cucunya, Joeynita Abdul Alip, 14, masing-masing pada jam 7.13 dan 7.33 pagi selepas kejadian dipercayai kira-kira jam 5 pagi itu.
Difahamkan, rumah berkenaan dihuni enam sekeluarga, namun empat yang lain berjaya menyelamatkan diri.
Ketua Polis Daerah Kota Kinabalu, Asisten Komisioner Kasim Muda ketika ditemui di lokasi, berkata mayat kedua-dua mangsa dihantar ke Jabatan Forensik Hospital Queen Elizabeth I (HQEI).
""Kita masih menunggu laporan lanjut daripada pasukan forensik bomba untuk mengetahui punca sebenar kejadian,"" katanya.
Sementara itu, Penolong Pengarah Operasi Jabatan Bomba dan Penyelamat (JBPM) negeri, Muhammad Taqiuddin Victor Doon, berkata pihaknya menerima panggilan berhubung kejadian berkenaan pada jam 5.22 pagi.
Katanya, sepasukan 27 anggota dan pegawai termasuk pasukan bantuan dari Balai Bomba dan Penyelamat (BBP) Lintas bersama Unit Bantuan Perkhidmatan Kecemasan (EMRS) terus dikerah ke lokasi kejadian.
""Sebaik tiba di lokasi, bomba mendapati kebakaran membabitkan sebuah rumah jenis kekal di Lorong Gusin 3, yang terbakar hampir 90 peratus. Bomba terus melaksanakan operasi pemadaman dan kebakaran berjaya dikawal pada jam 5.55 pagi,"" katanya.
Bagaimanapun, beliau berkata, pihaknya dimaklumkan seorang wanita warga emas dan seorang remaja perempuan terperangkap di dalam rumah berkenaan.
""Sebaik api dipadamkan, mangsa pertama berjaya ditemui pada jam 7.13 pagi sebelum cucunya dikeluarkan 20 minit selepas itu. Mayat kedua-dua mangsa diserahkan kepada polis untuk tindakan lanjut.
""Operasi ditamatkan sepenuhnya jam 8.43 pagi dengan punca kejadian dan nilai kerugian masih dalam siasatan pasukan bomba,"" katanya.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397972/dua-warga-indonesia-ditahan-disyaki-melombong-emas-secara-haram-di-jeli,Dua warga Indonesia ditahan disyaki melombong emas secara haram di Jeli,,Date Not Found,"JELI: Dua lelaki warga Indonesia ditahan di sini, kelmarin, dalam operasi bersama Pejabat Tanah dan Galian selepas disyaki melakukan aktiviti perlombongan emas haram.
Ketua Polis Daerah Jeli, Superintendan Kamarulzaman Harun berkata ketika diperiksa kedua-duanya gagal mengemukakan sebarang dokumen pengenalan diri serta permit sah berkaitan perlombongan itu.
Katanya, susulan serbuan itu, pihaknya merampas sebuah jentera excavator, janakuasa dan mesin palong yang dipercayai digunakan untuk aktiviti berkenaan.
""Suspek berusia 30 dan 32 tahun ditahan untuk siasatan lanjut dan kes disiasat Seksyen 15(1)(c) Akta Imigresen 1959/63.
""Bagi kes melombong secara haram, kita serahkan kepada PTG untuk siasatan lanjut,"" katanya ketika dihubungi.
Kamarulzaman berkata polis akan terus komited menjalankan operasi berterusan bagi membanteras sebarang bentuk pencerobohan, penyeludupan dan aktiviti haram di sempadan negara.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397941/1-maut-4-cedera-kemalangan-beberapa-kenderaan-antara-sungkai-slim-river,"1 maut, 4 cedera kemalangan beberapa kenderaan antara Sungkai-Slim River",,"Oleh Zahratulhayat Mat Arif - Mei 20, 2025 @ 12:25am","IPOH: Seorang maut, manakala empat lagi cedera dalam kemalangan membabitkan beberapa kenderaan di Kilometer 366 Lebuhraya Utara-Selatan, antara Sungkai dan Slim River, lewat malam tadi.
Timbalan Ketua Polis Daerah Muallim, Deputi Superintendan Suhaimi Muhamad, berkata kejadian berlaku kira-kira jam 10.30 malam.
""Mangsa yang maut dikenal pasti sebagai pemandu treler yang sedang membawa muatan batu kapur dari Simpang Pulai, Ipoh.
""Pasukan penyelamat masih berusaha mengeluarkan mayat mangsa dari kenderaan,"" katanya.
Empat lagi mangsa mengalami kecederaan dan menerima rawatan awal di lokasi kejadian.
Suhaimi menambah pihak polis masih menyiasat pasti punca kemalangan.
Sementara itu, PLUS Malaysia Berhad menerusi akaun X memaklumkan, semua lorong masih ditutup dan trafik terhenti sepanjang 12 kilometer.
Pengguna jalan raya dinasihat menggunakan laluan alternatif dan keluar di plaza tol terdekat.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397936/kanak-kanak-rohingya-hilang-jatuh-longkang-dihanyut-arus,"Kanak-kanak Rohingya hilang jatuh longkang, dihanyut arus",,"Mohd Haris Fadli Mohd Fadzil - Mei 20, 2025 @ 12:08am","AMPANG: Dua kanak-kanak etnik Rohingya terjatuh ke longkang dan dihanyutkan air, sebelum seorang daripada hilang.
Kejadian berlaku kira-kira jam 6.07 petang di hadapan Dewan MPAJ Kampung Cheras Baru, di sini, hari ini.
Ketua Polis Daerah Ampang Jaya, Asisten Komisioner Mohd Azam Ismail berkata, anggota polis bersama pihak bomba dikejarkan ke lokasi sebaiik menerima panggilan mengenai kejadian itu.
""Salah seorang mangsa berjaya diselamatkan orang awam, manakala seorang lagi dihanyutkan air,"" katanya dalam kenyataan hari ini.
Menurutnya, usaha mencari mangsa yang berusia 10 tahun diteruskan, namun dihentikan kira-kira jam 10.30 malam tadi berikutan keadaan gelap dan cuaca hujan.
Operasi SAR dijangka akan disambung semula seawal jam 8 pagi esok.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397923/kotak-coklat-teh-berisi-ganja-bernilai-lebih-rm2-juta-dirampas,"Kotak coklat, teh berisi ganja bernilai lebih RM2 juta dirampas",,"Oleh Nor Fazlina Abdul Rahim - Mei 19, 2025 @ 10:28pm","RANTAU PANJANG: Taktik licik sindiket penyeludupan dadah menyeludup 55.9 kilogram (kg) dadah jenis ganja menggunakan 13 kotak kononnya mengandungi coklat dan teh akhirnya tumpas selepas dirampas anggota Pasukan Gerakan Am (PGA) di sini, pagi tadi.
Rampasan membabitkan nilai keseluruhan lebih RM2 juta itu dilakukan Batalion 9 dengan kerjasama Bahagian Siasatan Jenayah Narkotik Daerah (BSJND) Ibu Pejabat Daerah Pasir Mas di Pangkalan Haram Tok Awang Belulang, di sini, jam 7.30 pagi tadi.
Komander Briged Tenggara PGA, Datuk Nik Ros Azhan Nik Ab Hamid, berkata menerusi rampasan berkenaan pihaknya turut menahan dua individu masing-masing seorang lelaki tempatan berusia 31 tahun dan seorang wanita warga Thailand berusia 52 tahun.
Katanya, rampasan dilakukan selepas pihaknya melihat sebuah pikap dan dua suspek sedang memunggah kotak dari pangkalan haram ke kenderaan terbabit.
""Pemeriksaan terhadap kenderaan itu menemui 13 kotak yang bertulis coklat dan teh. Kotak berkenaan mengandungi lebih 80 paket plastik lutsinar dan didalamnya terdapat tumbuhan kering disyaki dadah jenis ganja.
""Nilai rampasan keseluruhan termasuk dadah dan kenderaan membabitkan lebih RM2 juta. Ujian air kencing yang dilakukan terhadap suspek turut mendapati suspek wanita warga Thailand positif dadah jenis methamphetamin,"" katanya.
Beliau berkata, kes disiasat mengikut Seksyen 39B Akta Dadah Berbahaya 1952 dan Seksyen
15(1)(a) ADB 1952.
Katanya, rampasan dan tangkapan diserah kepada IPD Pasir Mas untuk siasatan dan tindakan selanjutnya.
""PGA akan terus melakukan pemantauan dan pemeriksaan di pangkalan haram bagi memastikan tiada sebarang pembolosan dan penyeludupan,"" katanya.",Berita Harian,,
https://www.bharian.com.my/berita/kes/2025/05/1397921/penunggang-basikal-maut-dihempap-lori,Penunggang basikal maut dihempap lori,,"Oleh Aizat Sharif - Mei 19, 2025 @ 10:26pm","SANGLANG: Seorang penunggang basikal maut dihempap lori di Jalan Kuala Sanglang hari ini.
Difahamkan, lori dari arah Kangar menuju Sanglang itu terbalik sejurus terbabas ketika cuba mengelak penunggang basikal berkenaan yang berada di bahu jalan kira-kira jam 5.10 petang.
Kejadian menyebabkan mangsa, Ahmad Faris Hakimi meninggal dunia di lokasi kejadian akibat kecederaan parah pada kepala.
Ketua Polis Daerah Kangar, Asisten Komisioner Yusharifuddin Mohd Yusop berkata, lori dipandu lelaki berusia 38 tahun itu cuba mengelak mangsa yang berada di bahu jalan sebelum terbalik dan menghempapnya, lalu terbabs ke parit.
""Mayat mangsa dihantar ke Bahagian Forensik Hospital Tuanku Fauziah, Kangar untuk bedah siasat,"" katanya.
Kes disiasat mengikut Seksyen 41(1) Akta Pengangkutan Jalan 1987",Berita Harian,,
